"","Dt","DE_SIN","Gn","DNA","Exp","Imp","years","meses","dias_sem","year_month","dia_mes"
"12694",2014-04-14,179171351.77,181752468.68,70260,2653850.82,2473.91,2014,"4","lunes",abr. 2014,30
"12695",2014-04-15,177292817.44,179932291.83,59620,2725346.75,26252.36,2014,"4","martes",abr. 2014,30
"12696",2014-04-16,171930299.02,174378595.56,34670,2487330.97,4364.43,2014,"4","miércoles",abr. 2014,30
"12697",2014-04-17,147125472.8,148290614.37,13710,1189841.48,10989.91,2014,"4","jueves",abr. 2014,30
"12698",2014-04-18,138707478.51,138664422.82,26040,8182.7,25198.39,2014,"4","viernes",abr. 2014,30
"12699",2014-04-19,152346514.18,152329241.39,14090,13087.42,16270.21,2014,"4","sábado",abr. 2014,30
"12700",2014-04-20,148792752.57,148758177.78,331230,311674.97,15019.76,2014,"4","domingo",abr. 2014,30
"12701",2014-04-21,177474313.23,178926129.98,22890,1482384.96,7678.21,2014,"4","lunes",abr. 2014,30
"12702",2014-04-22,179356440.98,179863809.27,19420,544465.44,17677.15,2014,"4","martes",abr. 2014,30
"12703",2014-04-23,180673763.55,182092435.82,11820,1431198.44,706.17,2014,"4","miércoles",abr. 2014,30
"12704",2014-04-24,177064346.85,178282187.49,171830,1389670.64,NA,2014,"4","jueves",abr. 2014,30
"12705",2014-04-25,181558701.96,182724687.33,23800,1190498.35,712.98,2014,"4","viernes",abr. 2014,30
"12706",2014-04-26,170191532.87,170685951.95,9720,505500.85,1361.77,2014,"4","sábado",abr. 2014,30
"12707",2014-04-27,154669023.02,154494252.65,429410,254639.63,NA,2014,"4","domingo",abr. 2014,30
"12708",2014-04-28,181136829.25,183903279.83,27630,2796533.62,2453.04,2014,"4","lunes",abr. 2014,30
"12709",2014-04-29,183275045.98,185333182.32,179710,2239831.43,1985.09,2014,"4","martes",abr. 2014,30
"12710",2014-04-30,181436137.85,183652013.12,16270,2252596.63,20451.36,2014,"4","miércoles",abr. 2014,30
"12711",2014-05-01,158729750.04,159204803.83,NA,479240.36,4186.57,2014,"5","jueves",may. 2014,31
"12712",2014-05-02,177248461.8,178489291.73,90520,1331857.89,507.96,2014,"5","viernes",may. 2014,31
"12713",2014-05-03,170644459.1,171084523.44,2620,448094.68,5410.34,2014,"5","sábado",may. 2014,31
"12714",2014-05-04,153792933.62,153608697.89,664340,482342.11,2237.84,2014,"5","domingo",may. 2014,31
"12715",2014-05-05,178891439.52,178440721.85,1855590,1405508.76,636.43,2014,"5","lunes",may. 2014,31
"12716",2014-05-06,181498356.23,182474997.23,520880,1497521,NA,2014,"5","martes",may. 2014,31
"12717",2014-05-07,179422878.61,180157875.21,642020,1377116.82,100.22,2014,"5","miércoles",may. 2014,31
"12718",2014-05-08,181280984.9,182380558.01,339410,1440224.28,1241.17,2014,"5","jueves",may. 2014,31
"12719",2014-05-09,179635031.06,180381207.06,174730,923978.14,3072.14,2014,"5","viernes",may. 2014,31
"12720",2014-05-10,170269135.86,170165279.65,247040,143663.89,480.1,2014,"5","sábado",may. 2014,31
"12721",2014-05-11,149810681.14,149767405.7,73560,30284.56,NA,2014,"5","domingo",may. 2014,31
"12722",2014-05-12,178660235.95,179394419.76,83310,821389.77,3895.96,2014,"5","lunes",may. 2014,31
"12723",2014-05-13,182620401.46,183427761.53,24520,831880.07,NA,2014,"5","martes",may. 2014,31
"12724",2014-05-14,183411908.23,184215486.73,32640,836218.5,NA,2014,"5","miércoles",may. 2014,31
"12725",2014-05-15,180708775.3,181381041.07,347000,1019265.77,NA,2014,"5","jueves",may. 2014,31
"12726",2014-05-16,180657790.22,181583466.43,15670,943503.59,2157.38,2014,"5","viernes",may. 2014,31
"12727",2014-05-17,171541120.67,171548666.77,18080,28463.63,2837.53,2014,"5","sábado",may. 2014,31
"12728",2014-05-18,154156773.6,153576421.63,614500,34148.03,NA,2014,"5","domingo",may. 2014,31
"12729",2014-05-19,178063597.4,178930721.51,9140,876581.23,317.12,2014,"5","lunes",may. 2014,31
"12730",2014-05-20,180011318.8,180422175.79,430770,841762.17,135.18,2014,"5","martes",may. 2014,31
"12731",2014-05-21,178898425.81,179797123.24,92490,991213.77,26.34,2014,"5","miércoles",may. 2014,31
"12732",2014-05-22,181016510.1,181874813.13,147550,1006368.55,515.52,2014,"5","jueves",may. 2014,31
"12733",2014-05-23,181202902.26,182040200.18,29190,869758.6,3270.68,2014,"5","viernes",may. 2014,31
"12734",2014-05-24,171610851.82,171594970.29,35660,22302.55,2524.08,2014,"5","sábado",may. 2014,31
"12735",2014-05-25,154316327.36,154342438.81,1660,29448.41,1676.96,2014,"5","domingo",may. 2014,31
"12736",2014-05-26,178853345.52,179008413.26,21370,179155.91,2718.17,2014,"5","lunes",may. 2014,31
"12737",2014-05-27,180366587.01,181008479.04,13190,657602.88,2520.85,2014,"5","martes",may. 2014,31
"12738",2014-05-28,180520383.47,181314355.08,49600,848316.66,4745.05,2014,"5","miércoles",may. 2014,31
"12739",2014-05-29,179984340.63,180697417.51,NA,714942.34,1865.46,2014,"5","jueves",may. 2014,31
"12740",2014-05-30,180572407.87,181232461.32,91570,752895.9,1272.45,2014,"5","viernes",may. 2014,31
"12741",2014-05-31,172476648.71,172220951.22,274610,21915.52,3003.01,2014,"5","sábado",may. 2014,31
"12742",2014-06-01,152855847.82,152857046.94,1390,10756.44,8167.32,2014,"6","domingo",jun. 2014,30
"12743",2014-06-02,155550252.87,156079178.3,215560,748025.17,3539.74,2014,"6","lunes",jun. 2014,30
"12744",2014-06-03,180321131.62,181096295.48,84760,860876.08,952.22,2014,"6","martes",jun. 2014,30
"12745",2014-06-04,184124612.78,184712306.35,287380,876875.52,1801.95,2014,"6","miércoles",jun. 2014,30
"12746",2014-06-05,186043545.8,186409128.02,492080,858644.05,981.83,2014,"6","jueves",jun. 2014,30
"12747",2014-06-06,186730248.33,187284832.22,298220,852803.89,NA,2014,"6","viernes",jun. 2014,30
"12748",2014-06-07,174724510.61,174368873.24,608500,253499.69,637.06,2014,"6","sábado",jun. 2014,30
"12749",2014-06-08,155519223.61,155431144.03,118160,30080.42,NA,2014,"6","domingo",jun. 2014,30
"12750",2014-06-09,182552290.88,183166855.19,189040,822039.48,18435.17,2014,"6","lunes",jun. 2014,30
"12751",2014-06-10,183760373.39,184592088.26,170900,1007375.03,4760.16,2014,"6","martes",jun. 2014,30
"12752",2014-06-11,184174864.43,184981233.76,70200,877302.67,733.34,2014,"6","miércoles",jun. 2014,30
"12753",2014-06-12,187233193.4,188478523.24,62090,1310839.1,3419.26,2014,"6","jueves",jun. 2014,30
"12754",2014-06-13,186921644.25,187963179.01,NA,1048925.31,7390.55,2014,"6","viernes",jun. 2014,30
"12755",2014-06-14,171347114.58,171358535.88,41980,58204.04,4802.74,2014,"6","sábado",jun. 2014,30
"12756",2014-06-15,153731324.86,153733930.37,3320,13030.32,7104.81,2014,"6","domingo",jun. 2014,30
"12757",2014-06-16,182214443.49,183169675.58,138100,1098444.35,5112.26,2014,"6","lunes",jun. 2014,30
"12758",2014-06-17,185154155.67,185990406.13,3180,841040.97,1610.51,2014,"6","martes",jun. 2014,30
"12759",2014-06-18,185596687.39,186343810.87,146000,893785.19,661.71,2014,"6","miércoles",jun. 2014,30
"12760",2014-06-19,183862195.47,184753426.51,2140,893941.05,570.01,2014,"6","jueves",jun. 2014,30
"12761",2014-06-20,183340710.54,183346756.19,43010,963618.32,914562.67,2014,"6","viernes",jun. 2014,30
"12762",2014-06-21,173728901.1,173253516.7,60050,252225.18,667559.58,2014,"6","sábado",jun. 2014,30
"12763",2014-06-22,154021014.43,153300270.09,34000,162136.43,848880.77,2014,"6","domingo",jun. 2014,30
"12764",2014-06-23,158700715.26,158530065.35,293090,1061348.67,938908.58,2014,"6","lunes",jun. 2014,30
"12765",2014-06-24,179161875.47,179326677.04,2100,1111702.59,944801.02,2014,"6","martes",jun. 2014,30
"12766",2014-06-25,177460548.99,177571745.11,32790,1105967.35,961981.23,2014,"6","miércoles",jun. 2014,30
"12767",2014-06-26,178418194.59,178948186.99,4140,1179228.56,645096.16,2014,"6","jueves",jun. 2014,30
"12768",2014-06-27,178426124.55,179185286.73,20000,1191290.77,412128.59,2014,"6","viernes",jun. 2014,30
"12769",2014-06-28,167107975.79,166826657.35,4610,219432.25,496140.69,2014,"6","sábado",jun. 2014,30
"12770",2014-06-29,151271646.07,150901554.15,5260,167269.66,532101.58,2014,"6","domingo",jun. 2014,30
"12771",2014-06-30,154019070.78,154662994.82,NA,1361714.59,717790.55,2014,"6","lunes",jun. 2014,30
"12772",2014-07-01,175442740.75,175793258.93,1410,1058724.06,706795.88,2014,"7","martes",jul. 2014,31
"12773",2014-07-02,178265505.54,178464457.3,45500,1141914.6,897462.84,2014,"7","miércoles",jul. 2014,31
"12774",2014-07-03,182418665.8,182767830.73,59410,1316044.53,907469.6,2014,"7","jueves",jul. 2014,31
"12775",2014-07-04,176020197.54,176597821.69,NA,1257251.16,679627.01,2014,"7","viernes",jul. 2014,31
"12776",2014-07-05,170526327.63,170134969.28,3280,23678.04,411756.39,2014,"7","sábado",jul. 2014,31
"12777",2014-07-06,153290172.46,153147004.1,543430,402830.47,2568.83,2014,"7","domingo",jul. 2014,31
"12778",2014-07-07,178272096.06,179060971.86,491100,1287536.84,7561.04,2014,"7","lunes",jul. 2014,31
"12779",2014-07-08,181738441.97,181766454.83,NA,728323.75,700310.89,2014,"7","martes",jul. 2014,31
"12780",2014-07-09,182840824.24,182989843.2,100800,752513.8,502694.84,2014,"7","miércoles",jul. 2014,31
"12781",2014-07-10,180702044.1,180911312.11,129520,756372.06,417584.05,2014,"7","jueves",jul. 2014,31
"12782",2014-07-11,181924679.04,181894163.33,19920,490522.03,501117.74,2014,"7","viernes",jul. 2014,31
"12783",2014-07-12,174068122.15,173517596.19,129780,27204.56,447950.52,2014,"7","sábado",jul. 2014,31
"12784",2014-07-13,156912737.18,156506981.33,NA,19325.81,425081.66,2014,"7","domingo",jul. 2014,31
"12785",2014-07-14,180169925.49,180672800.18,22260,576634.92,51500.23,2014,"7","lunes",jul. 2014,31
"12786",2014-07-15,181615933.64,181963958.87,NA,645886.86,297861.63,2014,"7","martes",jul. 2014,31
"12787",2014-07-16,182471887,183399445.73,67220,995099.62,320.89,2014,"7","miércoles",jul. 2014,31
"12788",2014-07-17,184415930.55,184869011.79,140170,657039.2,63787.96,2014,"7","jueves",jul. 2014,31
"12789",2014-07-18,185241856.35,186170651.3,NA,1091779.83,162984.88,2014,"7","viernes",jul. 2014,31
"12790",2014-07-19,175860852.71,175274495.04,116990,139044.41,608412.08,2014,"7","sábado",jul. 2014,31
"12791",2014-07-20,156374727.79,156222054.09,169770,26624.37,9528.07,2014,"7","domingo",jul. 2014,31
"12792",2014-07-21,180146948.36,181084376.05,254750,1193951.3,1773.61,2014,"7","lunes",jul. 2014,31
"12793",2014-07-22,186606508.94,187325973.32,95930,1120405.99,305011.61,2014,"7","martes",jul. 2014,31
"12794",2014-07-23,187802674.79,188310651.45,140840,1078850.27,430033.61,2014,"7","miércoles",jul. 2014,31
"12795",2014-07-24,187734524.63,188440906.06,160550,1055277.48,188346.05,2014,"7","jueves",jul. 2014,31
"12796",2014-07-25,187459819.68,188269710.17,87040,1067854.11,170923.62,2014,"7","viernes",jul. 2014,31
"12797",2014-07-26,175855012.109999,174453939.219999,459410,141163.69,1082826.58,2014,"7","sábado",jul. 2014,31
"12798",2014-07-27,153964431.41,152929803.27,827810,25322.93,232141.07,2014,"7","domingo",jul. 2014,31
"12799",2014-07-28,182251942.05,182472624.74,216350,1072360.03,635327.34,2014,"7","lunes",jul. 2014,31
"12800",2014-07-29,185220133.15,184193019.96,1016300,981357.63,992170.82,2014,"7","martes",jul. 2014,31
"12801",2014-07-30,183460413.99,182455912.6,1019240,1012993.5,998254.89,2014,"7","miércoles",jul. 2014,31
"12802",2014-07-31,184514451.39,183969797.41,552480,1037824.82,1029998.8,2014,"7","jueves",jul. 2014,31
"12803",2014-08-01,183781388.02,183676444.43,12210,1017858.35,1110591.94,2014,"8","viernes",ago. 2014,31
"12804",2014-08-02,170708860.72,170732216.71,131110,166897.58,12431.59,2014,"8","sábado",ago. 2014,31
"12805",2014-08-03,151065192.75,151075034.64,15680,29123.19,3601.3,2014,"8","domingo",ago. 2014,31
"12806",2014-08-04,178198202.86,178688716.33,85740,581356.32,5102.85,2014,"8","lunes",ago. 2014,31
"12807",2014-08-05,181995913.08,182606491.44,11080,622776.4,1118.04,2014,"8","martes",ago. 2014,31
"12808",2014-08-06,182102594.35,182742755.48,3460,643789.87,168.74,2014,"8","miércoles",ago. 2014,31
"12809",2014-08-07,161041243.06,160657849.28,89830,752141.58,1045705.36,2014,"8","jueves",ago. 2014,31
"12810",2014-08-08,180186980.89,179850227.49,NA,575122.49,911875.89,2014,"8","viernes",ago. 2014,31
"12811",2014-08-09,170846424.69,169990615.06,129470,22562.36,748901.99,2014,"8","sábado",ago. 2014,31
"12812",2014-08-10,152833852.16,151565234.36,179020,18097.65,1107695.45,2014,"8","domingo",ago. 2014,31
"12813",2014-08-11,180121500.11,179569892.16,4050,544871.27,1092429.22,2014,"8","lunes",ago. 2014,31
"12814",2014-08-12,182776444.15,182223756.53,52170,669915.09,1170432.71,2014,"8","martes",ago. 2014,31
"12815",2014-08-13,182323217.87,182242399.73,5300,733464.42,808982.56,2014,"8","miércoles",ago. 2014,31
"12816",2014-08-14,182715606.87,182321776.2,21350,731334.92,1103815.59,2014,"8","jueves",ago. 2014,31
"12817",2014-08-15,186448769.74,185885671.8,27880,624480.7,1159698.64,2014,"8","viernes",ago. 2014,31
"12818",2014-08-16,178090967.37,176843120.69,192900,115441.31,1170387.99,2014,"8","sábado",ago. 2014,31
"12819",2014-08-17,154479580.01,152757354.42,538780,38025.56,1221471.15,2014,"8","domingo",ago. 2014,31
"12820",2014-08-18,156810094.84,156564379.07,12200,711119.48,944635.25,2014,"8","lunes",ago. 2014,31
"12821",2014-08-19,180544240.82,180660177.12,2460,870958.06,752561.76,2014,"8","martes",ago. 2014,31
"12822",2014-08-20,183550817.15,184133115.05,65850,1004032.18,355884.28,2014,"8","miércoles",ago. 2014,31
"12823",2014-08-21,184603026.77,184963184.47,57450,1023069.8,605462.1,2014,"8","jueves",ago. 2014,31
"12824",2014-08-22,185404492.66,184893102.27,109610,715065.52,1116845.91,2014,"8","viernes",ago. 2014,31
"12825",2014-08-23,173509750.9,173236550.98,200830,28221.57,100591.49,2014,"8","sábado",ago. 2014,31
"12826",2014-08-24,155886768.08,153492152.09,228890,2670.98,2168396.97,2014,"8","domingo",ago. 2014,31
"12827",2014-08-25,181073600.61,180913746.41,5120,904026.47,1058760.67,2014,"8","lunes",ago. 2014,31
"12828",2014-08-26,180669476.31,180594605.45,73080,895977.78,897768.64,2014,"8","martes",ago. 2014,31
"12829",2014-08-27,181114094.25,181854962.01,24950,767933.44,2115.68,2014,"8","miércoles",ago. 2014,31
"12830",2014-08-28,179181304.05,179998719.87,5790,826333.86,3128.04,2014,"8","jueves",ago. 2014,31
"12831",2014-08-29,182448333.71,183115389.85,142600,809656.14,NA,2014,"8","viernes",ago. 2014,31
"12832",2014-08-30,175366792.99,175353183.1,16650,12825.23,9785.12,2014,"8","sábado",ago. 2014,31
"12833",2014-08-31,159001615.17,158465142.32,542260,23214.16,17427.01,2014,"8","domingo",ago. 2014,31
"12834",2014-09-01,184828563.21,185609360.55,NA,791262.49,10465.15,2014,"9","lunes",sept. 2014,30
"12835",2014-09-02,185792891.74,186497833.42,81490,788016.45,1584.77,2014,"9","martes",sept. 2014,30
"12836",2014-09-03,182531402.9,182754518.93,20470,246144.3,2558.27,2014,"9","miércoles",sept. 2014,30
"12837",2014-09-04,183010044.24,183168572.25,138060,297959.41,1371.4,2014,"9","jueves",sept. 2014,30
"12838",2014-09-05,186911234.39,187395338.65,3520,488641.76,1017.5,2014,"9","viernes",sept. 2014,30
"12839",2014-09-06,175132322.27,176708438.04,45690,1624037.28,2231.51,2014,"9","sábado",sept. 2014,30
"12840",2014-09-07,156641573.52,157890663.38,341910,1593923.26,2923.4,2014,"9","domingo",sept. 2014,30
"12841",2014-09-08,182738016.53,183868571.18,183530,1314867.89,783.24,2014,"9","lunes",sept. 2014,30
"12842",2014-09-09,187551897.36,189506305.54,11620,1967824.19,1796.01,2014,"9","martes",sept. 2014,30
"12843",2014-09-10,188148833.99,190472581,177920,2501667.01,NA,2014,"9","miércoles",sept. 2014,30
"12844",2014-09-11,185722097.08,188381194.12,44960,2704057.04,NA,2014,"9","jueves",sept. 2014,30
"12845",2014-09-12,183395233.81,186705373.72,46930,3357069.91,NA,2014,"9","viernes",sept. 2014,30
"12846",2014-09-13,173667785.53,174728239.2,252280,1334245.31,21511.64,2014,"9","sábado",sept. 2014,30
"12847",2014-09-14,155645955.64,157117149.82,373200,1847598.73,3204.55,2014,"9","domingo",sept. 2014,30
"12848",2014-09-15,177897542.2,180929671.72,40400,3072529.52,NA,2014,"9","lunes",sept. 2014,30
"12849",2014-09-16,181993548.66,183595475.63,163300,1767350.91,2123.94,2014,"9","martes",sept. 2014,30
"12850",2014-09-17,180115055.15,182337548.16,126450,2348943.01,NA,2014,"9","miércoles",sept. 2014,30
"12851",2014-09-18,181111517.5,183394327.7,129670,2412480.2,NA,2014,"9","jueves",sept. 2014,30
"12852",2014-09-19,182573544.16,184940794.54,40800,2408050.38,NA,2014,"9","viernes",sept. 2014,30
"12853",2014-09-20,172252177.78,174641815.24,11390,2401027.46,NA,2014,"9","sábado",sept. 2014,30
"12854",2014-09-21,151773106.31,154942290.45,70310,3239494.14,NA,2014,"9","domingo",sept. 2014,30
"12855",2014-09-22,176492091.34,180649014.71,213930,4370853.37,NA,2014,"9","lunes",sept. 2014,30
"12856",2014-09-23,179914364.11,185824236.63,325450,6235322.52,NA,2014,"9","martes",sept. 2014,30
"12857",2014-09-24,183913687.88,190314001.82,95050,6495363.94,NA,2014,"9","miércoles",sept. 2014,30
"12858",2014-09-25,184446701.51,190978179.56,72180,6603658.05,NA,2014,"9","jueves",sept. 2014,30
"12859",2014-09-26,182217624.63,187026708.02,8950,4818033.39,NA,2014,"9","viernes",sept. 2014,30
"12860",2014-09-27,173096092.9,177874192.63,1200,4779984.89,685.16,2014,"9","sábado",sept. 2014,30
"12861",2014-09-28,155595457.9,158251495.46,688410,3344666.24,218.68,2014,"9","domingo",sept. 2014,30
"12862",2014-09-29,182590319.19,187769160.92,22330,5201171.73,NA,2014,"9","lunes",sept. 2014,30
"12863",2014-09-30,188073669.98,192395723.02,NA,4322053.04,NA,2014,"9","martes",sept. 2014,30
"12864",2014-10-01,184454298.37,188588748.55,13790,4148240.18,NA,2014,"10","miércoles",oct. 2014,31
"12865",2014-10-02,186266408.79,188634598.98,56750,2424940.19,NA,2014,"10","jueves",oct. 2014,31
"12866",2014-10-03,187981771.93,189497236.12,17100,1536565.44,4001.25,2014,"10","viernes",oct. 2014,31
"12867",2014-10-04,177395030.21,179786569.57,4850,2396389.36,NA,2014,"10","sábado",oct. 2014,31
"12868",2014-10-05,156260263.77,158328343.62,276430,2344509.85,NA,2014,"10","domingo",oct. 2014,31
"12869",2014-10-06,180934818.51,184004507.24,38280,3107968.73,NA,2014,"10","lunes",oct. 2014,31
"12870",2014-10-07,184229981.11,188968634.99,293160,5031813.88,NA,2014,"10","martes",oct. 2014,31
"12871",2014-10-08,182007052.65,186514304.09,33460,4543619.21,2907.77,2014,"10","miércoles",oct. 2014,31
"12872",2014-10-09,177342683.41,182481681.57,18010,5157008.16,NA,2014,"10","jueves",oct. 2014,31
"12873",2014-10-10,178928760.6,184249109.77,29030,5349379.17,NA,2014,"10","viernes",oct. 2014,31
"12874",2014-10-11,169485227.92,172268454.49,16310,2802168.41,2631.84,2014,"10","sábado",oct. 2014,31
"12875",2014-10-12,148495207.34,148234942.99,425520,176039.17,10783.52,2014,"10","domingo",oct. 2014,31
"12876",2014-10-13,153155923.87,153147770.65,504810,1341955.38,845298.6,2014,"10","lunes",oct. 2014,31
"12877",2014-10-14,178669639.15,179395748.21,128470,1437970.9,583391.84,2014,"10","martes",oct. 2014,31
"12878",2014-10-15,181746174.54,182114463.95,57120,1228437.58,803028.17,2014,"10","miércoles",oct. 2014,31
"12879",2014-10-16,184578820.47,185169360.3,44110,1295131.06,660481.23,2014,"10","jueves",oct. 2014,31
"12880",2014-10-17,184851936.49,186015523.39,154110,1318548.63,851.73,2014,"10","viernes",oct. 2014,31
"12881",2014-10-18,172491237.81,172580521.99,71080,163499.12,3134.94,2014,"10","sábado",oct. 2014,31
"12882",2014-10-19,153564122.39,153539949.69,334340,311267.15,1099.85,2014,"10","domingo",oct. 2014,31
"12883",2014-10-20,176429931.31,177529472.41,85590,1185131.1,NA,2014,"10","lunes",oct. 2014,31
"12884",2014-10-21,182015929.66,183242354.12,62970,1289635.44,240.98,2014,"10","martes",oct. 2014,31
"12885",2014-10-22,183622779.63,184246762.69,15970,1344300.94,704347.88,2014,"10","miércoles",oct. 2014,31
"12886",2014-10-23,184061963.93,184848290.56,479450,1268735.2,2958.57,2014,"10","jueves",oct. 2014,31
"12887",2014-10-24,184028685.92,184980343.64,10560,962478.58,260.86,2014,"10","viernes",oct. 2014,31
"12888",2014-10-25,173282595.13,173069694.71,280050,70223.63,3074.05,2014,"10","sábado",oct. 2014,31
"12889",2014-10-26,152397092.28,152055221.8,367580,27308.3,1598.78,2014,"10","domingo",oct. 2014,31
